"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Race"	"Race Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2016"	"2016"	"Kentucky"	"21"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	105	245515	42.8
	"2016"	"2016"	"Kentucky"	"21"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	157	245319	64.0
	"2016"	"2016"	"Kentucky"	"21"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	96	272562	35.2
	"2016"	"2016"	"Kentucky"	"21"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	135	266902	50.6
	"2016"	"2016"	"Kentucky"	"21"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	63	278799	22.6
	"2016"	"2016"	"Kentucky"	"21"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	95	260740	36.4
	"2016"	"2016"	"Kentucky"	"21"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	15	180995	Unreliable
	"2016"	"2016"	"Louisiana"	"22"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Female"	"F"	14	121305	Unreliable
	"2016"	"2016"	"Louisiana"	"22"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Male"	"M"	21	113555	18.5
	"2016"	"2016"	"Louisiana"	"22"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	39	86804	44.9
	"2016"	"2016"	"Louisiana"	"22"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	33	83279	39.6
	"2016"	"2016"	"Louisiana"	"22"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	33	81216	40.6
	"2016"	"2016"	"Louisiana"	"22"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"Male"	"M"	10	45048	Unreliable
	"2016"	"2016"	"Louisiana"	"22"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	25	186423	13.4
	"2016"	"2016"	"Louisiana"	"22"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	27	208820	12.9
	"2016"	"2016"	"Louisiana"	"22"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	58	215148	27.0
	"2016"	"2016"	"Louisiana"	"22"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	34	180804	18.8
	"2016"	"2016"	"Louisiana"	"22"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	57	187889	30.3
	"2016"	"2016"	"Louisiana"	"22"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	40	197259	20.3
	"2016"	"2016"	"Louisiana"	"22"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	57	196394	29.0
	"2016"	"2016"	"Louisiana"	"22"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	27	209327	12.9
	"2016"	"2016"	"Louisiana"	"22"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	38	201108	18.9
	"2016"	"2016"	"Louisiana"	"22"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	12	137297	Unreliable
	"2016"	"2016"	"Maine"	"23"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	10	71555	Unreliable
	"2016"	"2016"	"Maine"	"23"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	15	75531	Unreliable
	"2016"	"2016"	"Maine"	"23"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	26	74532	34.9
	"2016"	"2016"	"Maine"	"23"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	65	74464	87.3
	"2016"	"2016"	"Maine"	"23"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	30	72882	41.2
	"2016"	"2016"	"Maine"	"23"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	63	71029	88.7
	"2016"	"2016"	"Maine"	"23"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	23	94337	24.4
	"2016"	"2016"	"Maine"	"23"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	66	90418	73.0
	"2016"	"2016"	"Maine"	"23"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	11	106294	Unreliable
	"2016"	"2016"	"Maine"	"23"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	30	99315	30.2
	"2016"	"2016"	"Maryland"	"24"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Male"	"M"	28	132220	21.2
	"2016"	"2016"	"Maryland"	"24"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Female"	"F"	16	133805	Unreliable
	"2016"	"2016"	"Maryland"	"24"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	35	113707	30.8
	"2016"	"2016"	"Maryland"	"24"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	37	148060	25.0
	"2016"	"2016"	"Maryland"	"24"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	91	124854	72.9
	"2016"	"2016"	"Maryland"	"24"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Female"	"F"	28	128699	21.8
	"2016"	"2016"	"Maryland"	"24"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	85	101402	83.8
	"2016"	"2016"	"Maryland"	"24"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"Male"	"M"	21	55544	37.8
	"2016"	"2016"	"Maryland"	"24"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	16	216365	Unreliable
	"2016"	"2016"	"Maryland"	"24"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	32	229485	13.9
	"2016"	"2016"	"Maryland"	"24"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	65	236005	27.5
	"2016"	"2016"	"Maryland"	"24"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	141	246167	57.3
	"2016"	"2016"	"Maryland"	"24"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	53	216548	24.5
	"2016"	"2016"	"Maryland"	"24"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	117	221211	52.9
	"2016"	"2016"	"Maryland"	"24"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	75	260767	28.8
	"2016"	"2016"	"Maryland"	"24"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	114	255352	44.6
	"2016"	"2016"	"Maryland"	"24"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	34	262181	13.0
	"2016"	"2016"	"Maryland"	"24"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	82	251149	32.6
	"2016"	"2016"	"Maryland"	"24"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	17	165615	Unreliable
	"2016"	"2016"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	"15-24 years"	"15-24"	"Male"	"M"	11	55317	Unreliable
	"2016"	"2016"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Male"	"M"	19	50802	Unreliable
	"2016"	"2016"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Female"	"F"	14	43461	Unreliable
	"2016"	"2016"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	19	39619	Unreliable
	"2016"	"2016"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	15	41771	Unreliable
	"2016"	"2016"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	16	37475	Unreliable
	"2016"	"2016"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Female"	"F"	10	33571	Unreliable
	"2016"	"2016"	"Massachusetts"	"25"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	24	29123	82.4
	"2016"	"2016"	"Massachusetts"	"25"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	37	379239	9.8
	"2016"	"2016"	"Massachusetts"	"25"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	118	382882	30.8
	"2016"	"2016"	"Massachusetts"	"25"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	164	372601	44.0
	"2016"	"2016"	"Massachusetts"	"25"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	473	377421	125.3
	"2016"	"2016"	"Massachusetts"	"25"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	126	333761	37.8
	"2016"	"2016"	"Massachusetts"	"25"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	426	324330	131.3
	"2016"	"2016"	"Massachusetts"	"25"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	146	418059	34.9
	"2016"	"2016"	"Massachusetts"	"25"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	364	397707	91.5
	"2016"	"2016"	"Massachusetts"	"25"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	96	418508	22.9
	"2016"	"2016"	"Massachusetts"	"25"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	215	390403	55.1
	"2016"	"2016"	"Massachusetts"	"25"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	26	256729	10.1
	"2016"	"2016"	"Michigan"	"26"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Female"	"F"	16	106751	Unreliable
	"2016"	"2016"	"Michigan"	"26"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Male"	"M"	18	102371	Unreliable
	"2016"	"2016"	"Michigan"	"26"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Female"	"F"	14	94827	Unreliable
	"2016"	"2016"	"Michigan"	"26"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	27	82505	32.7
	"2016"	"2016"	"Michigan"	"26"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	24	97353	24.7
	"2016"	"2016"	"Michigan"	"26"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	41	84795	48.4
	"2016"	"2016"	"Michigan"	"26"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Female"	"F"	27	92300	29.3
	"2016"	"2016"	"Michigan"	"26"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	67	75366	88.9
	"2016"	"2016"	"Michigan"	"26"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"Male"	"M"	21	43889	47.8
	"2016"	"2016"	"Michigan"	"26"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	26	512838	5.1
	"2016"	"2016"	"Michigan"	"26"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	81	541185	15.0
	"2016"	"2016"	"Michigan"	"26"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	112	478665	23.4
	"2016"	"2016"	"Michigan"	"26"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	274	496573	55.2
	"2016"	"2016"	"Michigan"	"26"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	102	455307	22.4
	"2016"	"2016"	"Michigan"	"26"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	226	460787	49.0
	"2016"	"2016"	"Michigan"	"26"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	135	556894	24.2
	"2016"	"2016"	"Michigan"	"26"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	201	554693	36.2
	"2016"	"2016"	"Michigan"	"26"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	85	604150	14.1
	"2016"	"2016"	"Michigan"	"26"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	134	582227	23.0
	"2016"	"2016"	"Michigan"	"26"	"White"	"2106-3"	"65-74 years"	"65-74"	"Female"	"F"	12	423963	Unreliable
	"2016"	"2016"	"Michigan"	"26"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	23	390139	5.9
	"2016"	"2016"	"Minnesota"	"27"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	14	20357	Unreliable
	"2016"	"2016"	"Minnesota"	"27"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	12	13481	Unreliable
	"2016"	"2016"	"Minnesota"	"27"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	39	301919	12.9
	"2016"	"2016"	"Minnesota"	"27"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	20	298522	6.7
	"2016"	"2016"	"Minnesota"	"27"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	66	313373	21.1
	"2016"	"2016"	"Minnesota"	"27"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	23	281553	8.2
	"2016"	"2016"	"Minnesota"	"27"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	60	292166	20.5
	"2016"	"2016"	"Minnesota"	"27"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	25	324788	7.7
	"2016"	"2016"	"Minnesota"	"27"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	60	325105	18.5
	"2016"	"2016"	"Minnesota"	"27"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	36	346346	10.4
	"2016"	"2016"	"Minnesota"	"27"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	36	340614	10.6
	"2016"	"2016"	"Minnesota"	"27"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	10	215579	Unreliable
	"2016"	"2016"	"Mississippi"	"28"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	10	110107	Unreliable
	"2016"	"2016"	"Mississippi"	"28"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	25	112654	22.2
	"2016"	"2016"	"Mississippi"	"28"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	14	105523	Unreliable
	"2016"	"2016"	"Mississippi"	"28"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	19	108624	Unreliable
	"2016"	"2016"	"Mississippi"	"28"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	18	117534	Unreliable
	"2016"	"2016"	"Mississippi"	"28"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	18	118788	Unreliable
	"2016"	"2016"	"Mississippi"	"28"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	17	124722	Unreliable
	"2016"	"2016"	"Mississippi"	"28"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	12	118578	Unreliable
	"2016"	"2016"	"Missouri"	"29"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Female"	"F"	18	57826	Unreliable
	"2016"	"2016"	"Missouri"	"29"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Male"	"M"	34	54314	62.6
	"2016"	"2016"	"Missouri"	"29"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Female"	"F"	10	48951	Unreliable
	"2016"	"2016"	"Missouri"	"29"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	46	42133	109.2
	"2016"	"2016"	"Missouri"	"29"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	11	48160	Unreliable
	"2016"	"2016"	"Missouri"	"29"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	28	42087	66.5
	"2016"	"2016"	"Missouri"	"29"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Female"	"F"	11	45658	Unreliable
	"2016"	"2016"	"Missouri"	"29"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	37	37913	97.6
	"2016"	"2016"	"Missouri"	"29"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	25	321798	7.8
	"2016"	"2016"	"Missouri"	"29"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	66	338415	19.5
	"2016"	"2016"	"Missouri"	"29"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	51	331369	15.4
	"2016"	"2016"	"Missouri"	"29"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	134	337153	39.7
	"2016"	"2016"	"Missouri"	"29"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	60	303658	19.8
	"2016"	"2016"	"Missouri"	"29"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	109	308016	35.4
	"2016"	"2016"	"Missouri"	"29"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	83	340108	24.4
	"2016"	"2016"	"Missouri"	"29"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	97	336749	28.8
	"2016"	"2016"	"Missouri"	"29"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	46	366655	12.5
	"2016"	"2016"	"Missouri"	"29"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	71	348682	20.4
	"2016"	"2016"	"Missouri"	"29"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	11	237572	Unreliable
	"2016"	"2016"	"Montana"	"30"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	11	58174	Unreliable
	"2016"	"2016"	"Nebraska"	"31"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	10	112069	Unreliable
	"2016"	"2016"	"Nevada"	"32"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	10	131614	Unreliable
	"2016"	"2016"	"Nevada"	"32"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	15	139334	Unreliable
	"2016"	"2016"	"Nevada"	"32"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	17	154563	Unreliable
	"2016"	"2016"	"Nevada"	"32"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	33	163723	20.2
	"2016"	"2016"	"Nevada"	"32"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	24	142508	16.8
	"2016"	"2016"	"Nevada"	"32"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	32	152000	21.1
	"2016"	"2016"	"Nevada"	"32"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	47	146854	32.0
	"2016"	"2016"	"Nevada"	"32"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	38	159109	23.9
	"2016"	"2016"	"Nevada"	"32"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	47	144484	32.5
	"2016"	"2016"	"Nevada"	"32"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	41	145319	28.2
	"2016"	"2016"	"Nevada"	"32"	"White"	"2106-3"	"65-74 years"	"65-74"	"Female"	"F"	12	114440	Unreliable
	"2016"	"2016"	"Nevada"	"32"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	15	111975	Unreliable
	"2016"	"2016"	"New Hampshire"	"33"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	17	80901	Unreliable
	"2016"	"2016"	"New Hampshire"	"33"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	39	84034	46.4
	"2016"	"2016"	"New Hampshire"	"33"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	33	72412	45.6
	"2016"	"2016"	"New Hampshire"	"33"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	125	76699	163.0
	"2016"	"2016"	"New Hampshire"	"33"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	36	71439	50.4
	"2016"	"2016"	"New Hampshire"	"33"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	73	70506	103.5
	"2016"	"2016"	"New Hampshire"	"33"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	29	97145	29.9
	"2016"	"2016"	"New Hampshire"	"33"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	60	94766	63.3
	"2016"	"2016"	"New Hampshire"	"33"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	12	101782	Unreliable
	"2016"	"2016"	"New Hampshire"	"33"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	35	98600	35.5
	"2016"	"2016"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Female"	"F"	16	103165	Unreliable
	"2016"	"2016"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Male"	"M"	20	100520	19.9
	"2016"	"2016"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Female"	"F"	19	98067	Unreliable
	"2016"	"2016"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	25	87525	28.6
	"2016"	"2016"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	49	105032	46.7
	"2016"	"2016"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	71	90492	78.5
	"2016"	"2016"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Female"	"F"	26	86175	30.2
	"2016"	"2016"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	42	70492	59.6
	"2016"	"2016"	"New Jersey"	"34"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"Male"	"M"	11	36858	Unreliable
	"2016"	"2016"	"New Jersey"	"34"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	40	391877	10.2
	"2016"	"2016"	"New Jersey"	"34"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	98	417076	23.5
	"2016"	"2016"	"New Jersey"	"34"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	92	388139	23.7
	"2016"	"2016"	"New Jersey"	"34"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	301	410079	73.4
	"2016"	"2016"	"New Jersey"	"34"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	59	393762	15.0
	"2016"	"2016"	"New Jersey"	"34"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	220	397365	55.4
	"2016"	"2016"	"New Jersey"	"34"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	79	489520	16.1
	"2016"	"2016"	"New Jersey"	"34"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	214	475384	45.0
	"2016"	"2016"	"New Jersey"	"34"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	57	479443	11.9
	"2016"	"2016"	"New Jersey"	"34"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	102	455411	22.4
	"2016"	"2016"	"New Jersey"	"34"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	17	288861	Unreliable
	"2016"	"2016"	"New Mexico"	"35"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	10	119294	Unreliable
	"2016"	"2016"	"New Mexico"	"35"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	13	109538	Unreliable
	"2016"	"2016"	"New Mexico"	"35"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	27	116514	23.2
	"2016"	"2016"	"New Mexico"	"35"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	20	99288	20.1
	"2016"	"2016"	"New Mexico"	"35"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	18	100872	Unreliable
	"2016"	"2016"	"New Mexico"	"35"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	20	108154	18.5
	"2016"	"2016"	"New Mexico"	"35"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	25	105049	23.8
	"2016"	"2016"	"New Mexico"	"35"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	23	125110	18.4
	"2016"	"2016"	"New Mexico"	"35"	"White"	"2106-3"	"55-64 years"	"55-64"	"Male"	"M"	22	114345	19.2
	"2016"	"2016"	"New Mexico"	"35"	"White"	"2106-3"	"65-74 years"	"65-74"	"Male"	"M"	10	87478	Unreliable
	"2016"	"2016"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"15-24 years"	"15-24"	"Male"	"M"	10	121745	Unreliable
	"2016"	"2016"	"New York"	"36"	"Asian or Pacific Islander"	"A-PI"	"25-34 years"	"25-34"	"Male"	"M"	11	154937	Unreliable
	"2016"	"2016"	"New York"	"36"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Female"	"F"	14	291591	Unreliable
	"2016"	"2016"	"New York"	"36"	"Black or African American"	"2054-5"	"25-34 years"	"25-34"	"Male"	"M"	36	278029	12.9
	"2016"	"2016"	"New York"	"36"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Female"	"F"	30	249130	12.0
	"2016"	"2016"	"New York"	"36"	"Black or African American"	"2054-5"	"35-44 years"	"35-44"	"Male"	"M"	41	213304	19.2
	"2016"	"2016"	"New York"	"36"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Female"	"F"	56	269952	20.7
	"2016"	"2016"	"New York"	"36"	"Black or African American"	"2054-5"	"45-54 years"	"45-54"	"Male"	"M"	122	223723	54.5
	"2016"	"2016"	"New York"	"36"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Female"	"F"	46	236124	19.5
	"2016"	"2016"	"New York"	"36"	"Black or African American"	"2054-5"	"55-64 years"	"55-64"	"Male"	"M"	150	186182	80.6
	"2016"	"2016"	"New York"	"36"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"Female"	"F"	10	149342	Unreliable
	"2016"	"2016"	"New York"	"36"	"Black or African American"	"2054-5"	"65-74 years"	"65-74"	"Male"	"M"	43	102188	42.1
	"2016"	"2016"	"New York"	"36"	"White"	"2106-3"	"15-24 years"	"15-24"	"Female"	"F"	55	881819	6.2
	"2016"	"2016"	"New York"	"36"	"White"	"2106-3"	"15-24 years"	"15-24"	"Male"	"M"	181	910066	19.9
	"2016"	"2016"	"New York"	"36"	"White"	"2106-3"	"25-34 years"	"25-34"	"Female"	"F"	174	962090	18.1
	"2016"	"2016"	"New York"	"36"	"White"	"2106-3"	"25-34 years"	"25-34"	"Male"	"M"	503	991268	50.7
	"2016"	"2016"	"New York"	"36"	"White"	"2106-3"	"35-44 years"	"35-44"	"Female"	"F"	148	836014	17.7
	"2016"	"2016"	"New York"	"36"	"White"	"2106-3"	"35-44 years"	"35-44"	"Male"	"M"	406	850810	47.7
	"2016"	"2016"	"New York"	"36"	"White"	"2106-3"	"45-54 years"	"45-54"	"Female"	"F"	173	971811	17.8
	"2016"	"2016"	"New York"	"36"	"White"	"2106-3"	"45-54 years"	"45-54"	"Male"	"M"	451	958630	47.0
	"2016"	"2016"	"New York"	"36"	"White"	"2106-3"	"55-64 years"	"55-64"	"Female"	"F"	114	980677	11.6
